code	name	image	n_additives	nutriscore	nova	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	omega-6-fat_100g	omega-9-fat_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
3560070826186	Muesli Floconneux - 2 Chocolats & Noisettes	https://static.openfoodfacts.org/images/products/356/007/082/6186/front.4.400.jpg	1	c	4	1795		14	5								62	24			7.2	9.7				0.3	0.118110236220472																																					5					10	10							
3560070904518	Muesli croustillant au chocolat		2	d	4	1920		17	7.7								66	20			5.6	8.7				0.5	0.196850393700787																																										13	13							
3560070967667	Muesli		0	a	3	1548		6.2	1.1								66	14			9.6	9.3				0	0																																										-2	-2							
3560070967728	No Gluten ! Muesli Floconneux aux Fruits Secs et aux Graines		0	a	3	1586		6.2	0.8								69	14			4	8.6				0.0499999999999999	0.0196850393700787																																					22					-2	-2							
3560071007362	Crunchy Muesli Amandes & Fraises		1	c	4	1925		18	5.5								61	15			6.6	11				0.4	0.15748031496063																																										9	9							
3560071012991	Céréales muesli 5 fruits secs		1	d	4	1866		17	11								63	21			6.6	7.4				0.3	0.118110236220472																																										15	15							
3560071013011	Céréales muesli 3 chocolats		2	d	4	1987		19	4.5								66	24			4.2	7.7				0.45	0.177165354330709																																										11	11							
3560071013028	Crunchy Chocolat noir intense		2	d	4	1895		16	7.5								65	19			6.6	8.5				0.4	0.15748031496063																																										12	12							
3560071013042	Crunchy Chocolat noir intense	https://static.openfoodfacts.org/images/products/356/007/101/3042/front_en.4.400.jpg	0	d		1895		16	7.5								65	19			6.6	8.5				0.4	0.15748031496063																																										12	12							
3560071013059	Crunchy Chocolat Au Lait & Noisettes		1	d	4	1970		20	7.1								61	19			6.1	9.7				0.36	0.142																																										12	12							
3560071013073	CRUNCHY Amandes & Fraises		1	c	4	1920		18	5.5								18	15			6.6	11				0.4	0.15748031496063																																										9	9							
3560071013080	Crunchy noix		1	d	4	1975		21	7.8								59	21			6.4	9.3				0.6	0.236220472440945																																										13	13							
3560071013110	Stylesse Fruits Rouges		0	b	3	1552		1.4	0.6								79	18			5.5	7.9				0.72	0.283464566929134																																										1	1							
3560071018504	Crunchy Coco & Chocolat		1	d	4	2013		22	14								58	20			8.4	8.6				0.530000000000001	0.208661417322835																																				12						17	17							
3560467791004	Muesli épeautre Habermus		0	d	3	1326		2.78	0.94								62	10.1			0	11.85				2	0.78740157480315																																										13	13							
3564700018521	Muesli	https://static.openfoodfacts.org/images/products/356/470/001/8521/front.17.400.jpg	3	d	4	1933		17	4.7								66	24			6.3	8.2				0.49	0.192913385826772																																										11	11							
3564700357934	Muesli croustillant 4 noix		0	d		1983		21	3								58	15				10				0.36	0.141732283464567																																										11	11							
3564700494851	Muesli Croustillant aux fruits	https://static.openfoodfacts.org/images/products/356/470/049/4851/front.8.400.jpg	2	d	4	1920		19	12								61	23			7	7				0.5334	0.21																																										17	17							
3564700657430	Muesli croustillant - aux Fraises	https://static.openfoodfacts.org/images/products/356/470/065/7430/front.11.400.jpg	1	c	4	1850		13.8	2.5								66.4	16.9			6.3	9.4				0.525	0.206692913385827																																										7	7							
3564700759196	Muesli croustillant fruits	https://static.openfoodfacts.org/images/products/356/470/075/9196/front.3.400.jpg	2	d	4	1891		18	11								62	21			6.4	7.3				0.4	0.15748031496063																																										15	15							
3564700763315	Muesli Crunchy aux 2 Chocolats et Caramel	https://static.openfoodfacts.org/images/products/356/470/076/3315/front.11.400.jpg	4	d	4	1907		17.1	7.8								63.5	25.5			5.6	8.8				0.43	0.169291338582677																																										13	13							
3564700763322	Muesli crunchy aux Figues et Cranberries	https://static.openfoodfacts.org/images/products/356/470/076/3322/front.3.400.jpg	3	c	4	1808		12.5	4.4								67.4	22			6.3	8.8				0.13	0.0511811023622047																																										8	8							
3564700849743	Muesli Pépites croustillantes aux Fraises		2	c	4	1879		15	2.6								66	17			6.7	9.2				0.43	0.169291338582677																																										6	6							
3564700870082	Brin de jour - Muesli chocolat au lait		3	d	4	1933		17	4.8								66	24			6.4	8.1				0.5	0.196850393700787																																										11	11							
3564707082907	Muesli croustillant fruit sec	https://static.openfoodfacts.org/images/products/356/470/708/2907/front.14.400.jpg	0	d	3	1870		19	8.4								57	24			7.6	8.3				0	0																																					28					13	13							
3564707082914	Muesli Croustillant Chocolat & Quinoa	https://static.openfoodfacts.org/images/products/356/470/708/2914/front.7.400.jpg	1	d	4	1766		14	8.4								61	22			8.1	8.7				0.05	0.0196850393700787																																										12	12							
3564707090773	Muesli floconneux fruits secs	https://static.openfoodfacts.org/images/products/356/470/709/0773/front.3.400.jpg	1	a	4	1590		8.5	3								59	18			8.9	9.2				0	0																																										-1	-1							
3564707116121	Muesli croustillant fruits rouges		0	c	3	1795		15	6.3								60	19			9.1	9				0.03	0.0118110236220472																																										10	10							
3564707483292	Muesli croustillant - Fruits secs		0	d		1870		19	8.4								57	24				8.3				0.03	0.0118110236220472																																										18	18							
3564708004755	Musli  chocolat 		0																																																																										
3596710282777	Crousty 3 Céréales - Noix de coco et pépites de chocolat	https://static.openfoodfacts.org/images/products/359/671/028/2777/front.6.400.jpg	0	d	4	1934		18.2	12.7								62.1	18.4			7.5	8.4				0.508	0.2																																										16	16							
3596710307357	Muesli croustillant lin et graines de courges	https://static.openfoodfacts.org/images/products/359/671/030/7357/front.3.400.jpg	1	b	4	1837		12.4	1.4								68	22			8	9.8				0	0																																										0	0							
3596710307364	Muesli croustillant quinoa chocalat Bio	https://static.openfoodfacts.org/images/products/359/671/030/7364/front.11.400.jpg	1	c	4	1824		14.4	5.2								64.7	16.3			6.1	8.9				0.01	0.00393700787401575																																										8	8							
3596710354207	Crousty Cao BIO	https://static.openfoodfacts.org/images/products/359/671/035/4207/front.8.400.jpg	1	c	4	1741		8.8	3.1								70	24.3			8.6	9.2				0.19	0.0748031496062992																																										8	8							
3596710354283	Crousty premium caramel		5	d	4	1900		14.6	4.5								70	25.3			4.2	8				0.72	0.283464566929134																																										13	13							
3596710354290	Crousty Premium Noix - Amandes, Noisettes, Noix du Brésil, Noix de Pécan	https://static.openfoodfacts.org/images/products/359/671/035/4290/front.11.400.jpg	1	d	4	2041		25.3	8.9								51.4	15.3			7.2	10.2				0.5842	0.23																																										14	14							
3596710354306	Crousty Premium 3 Chocolats	https://static.openfoodfacts.org/images/products/359/671/035/4306/front.10.400.jpg	3	c	4	1980		19	5								64	20.7			4.5	9				0.35	0.137795275590551																																										10	10							
3596710354566	Muesli 7 Fruits		1	b	4	1594		8.2	3.9								64.3	16			8.3	8.4				0.1	0.0393700787401575																																										0	0							
3596710354573	Muesli 7 fruits croustillant	https://static.openfoodfacts.org/images/products/359/671/035/4573/front.5.400.jpg	1	c	4	1845		15.3	4.2								64.8	26.2			6.9	7.1				0.03	0.0118110236220472																																										9	9							
3596710362189	Crousty premium fruits rouges	https://static.openfoodfacts.org/images/products/359/671/036/2189/front.9.400.jpg	0	d	4	1964		20.9	8								56.7	17			8	9.6				0.6096	0.24																																										12	12							
3596710371112	Muesli aux fruits	https://static.openfoodfacts.org/images/products/359/671/037/1112/front.3.400.jpg	0	a	3	1472		5.1	2.2								61.7	17.4			9.1	9.5				0.18	0.0708661417322835																																										-1	-1							
3596710408184	Crousty Chocolat Noir et Noisettes	https://static.openfoodfacts.org/images/products/359/671/040/8184/front.9.400.jpg	3	d	4	1938		17.8	7.1								63	17			7.4	8.8				0.38	0.149606299212598																																										11	11							
3596710408191	Crousty 4 fruits (raisin, noix de coco, banane et pomme)	https://static.openfoodfacts.org/images/products/359/671/040/8191/front.7.400.jpg	1	d	4	1915		16.9	9.8								66.1	29			5	7.4				0.6	0.236220472440945																																										17	17							
3596710408214	Muesli Croustillant aux Fruits Secs		1	d	4	1870		15.1	7.2								66	20.1			5.3	8.5				0.5	0.196850393700787																																										13	13							
3596710421909	Céréales granola		1	c	3	2008		24	5.6								47	17			12	13				0.02	0.0078740157480315																																										8	8							
3596710421947	Muesli Fruits Secs Sans Gluten		0	b	3	1625		3.8	1.7								78.8	13.2			3.4	6.8				0.44	0.173228346456693																																										1	1							
3596710446544	Crousty 5 fruits		1	c	4	1791		15	6								64	25			5.3	7				0	0																																										10	10							
3596710446551	Crousty chocolat au lait		3	d	4	1925		17	4.8								66	24			6.4	8.1				0.5	0.196850393700787																																										11	11							
3596710446568	Crousty Chocolat Noir et Noisettes		1	c	4	1920		18	4.7								64	20			5.9	8.2				0.03	0.0118110236220472																																										8	8							
3596710446575	Crousty 3 chocolats		1	c	4	1866		14	2.9								69	20			5.8	8.6				0	0																																										6	6							
3596710446582	Crousty caramel chocolat		2	d	4	1950		18	5.1								65	24			5.5	8.4				0.3	0.118110236220472																																										11	11							
3596710680047	Muesli Croustillant 7 Fruits		1	c	4	1837		15.3	4.2								64.8	26.2			6.9	7.1				0.02	0.0078740157480315																																										9	9							
3596854646664	Muesli Croustillant		0	c		1824		14.4	5.2								64.7	16.3			6.1	8.9				0.01	0.00393700787401575																																										8	8							
3597620002066	Cruesli Chocolat	https://static.openfoodfacts.org/images/products/359/762/000/2066/front.29.400.jpg	2	c	4	1911		20	5.6								57	17			9.8	7.8				0.49	0.192913385826772								0.00019														0.211	0.0022																			10	10							
3597620005722	Cruesli, 4 Noix	https://static.openfoodfacts.org/images/products/359/762/000/5722/front.18.400.jpg	2	c	4	2030		22	2.5								59	21			7.8	8.5				0.0508	0.02								0.00048														0.258	0.0025													14						7	7							
3597620009003	Cruesli	https://static.openfoodfacts.org/images/products/359/762/000/9003/front.23.400.jpg	2	d	4	1987		20	5								63	28			6	7				0.6	0.236220472440945								0.00021														0.215	0.0022																			12	12							
3620104160010	Musli Klasik	https://static.openfoodfacts.org/images/products/362/010/416/0010/front_en.3.400.jpg	0	a		1575		7.7	1.15								61.12	8.14			9.29	10.53				0.19	0.0748031496062992								0.00039														0.27				0.000405	0.00174		2.26e-05													-4	-4							
3664037000012	Muesli Croustillant Pomme-cannelle		0	a	3	1655		9.3	0.9								60.6	23.5			10.4	11.6				0.05	0.0196850393700787	0																																									-1	-1							
3664037000029	Muesli croustillant banane-vanille Kokoji		0	a	3	1653		9.4	1								60.8	21			8.8	12.5				0	0	0																																									-2	-2							
3664037000036	Muesli Croustillant Cacao Noisette		0	a	3	1590		7.6	0.8								62.2	16.5			9.3	10.5				0	0	0																																									-3	-3							
3664678015178	Crunchy d'epeautre au chocolat		0	c	3	1770		16.46	3.95								59.68	19.07			5.82	8.83				0.1	0.0393700787401575																																										7	7							
3700036900431	Muesli raisins-figues-abricots	https://static.openfoodfacts.org/images/products/370/003/690/0431/front.5.400.jpg	1	a	3	1460		3.5	0.6								65.2	26.6			8.8	8.9				0	0																																										-1	-1							
3700036900448	Muesli raisins-noisettes	https://static.openfoodfacts.org/images/products/370/003/690/0448/front.5.400.jpg	0	a	3	1503		5.6	0.6								62.9	14.6			10.4	8.4				0.01	0.00393700787401575																																										-3	-3							
3700036900882	Crunchy Chocolat	https://static.openfoodfacts.org/images/products/370/003/690/0882/front.9.400.jpg	1	c	4	1745		12	3.4								65	25			7.6	8.7				0.06	0.0236220472440945																																										8	8							
3700036901520	Crunchy	https://static.openfoodfacts.org/images/products/370/003/690/1520/front.4.400.jpg	0	b	3	1770		13	1.6								65	19			8.8	8.7				0.03	0.0118110236220472																																										0	0							
3700214613924	Muesli pomme-abricot Bio et Equitable Alter Eco	https://static.openfoodfacts.org/images/products/370/021/461/3924/front.8.400.jpg	0	c	3	1704		9	3.1								66	23			12.1	8.5				0	0																																										8	8							
3700214613931	Muesli croustillant choco bio Alter Eco	https://static.openfoodfacts.org/images/products/370/021/461/3931/front.8.400.jpg	1	a	4	1683		6.7	2.78								69.3	9.8			13.5	8.7				0	0																																									167	-1	-1							
3700311812619	Muesli floconneux aux fruits secs	https://static.openfoodfacts.org/images/products/370/031/181/2619/front.3.400.jpg	0	a	3	1577		8.3	2								60	6.5			10	10				0.13	0.0511811023622047																																										-4	-4							
3700311866803	Muesli croustillant au chocolat au lait		1	d	4	1887		16	6.1								65	19			6.7	8.3				0.539999999999999	0.21259842519685																																										12	12							
3700496307030	Muesli Granola Canneberge Baie de Goji		0	d		1925		19	3.3								57	20				12				0.03	0.0118110236220472																																										12	12							
3700569002107	Pépites croustillantes de céréales aux super fruits		0	d	3	1782		18.8	7.1								59.9	23.7			7.4	10.1				0.1	0.0393700787401575																																										12	12							
3700569022105	Mueslis Croustillants aux Super Fruits		0	d	4	1782		18.8	7.1								53.9	23.7			7.4	10.1				0.1	0.0393700787401575																																										12	12							
3700569022112	Muesli croustillant aux pépites de chocolat bio		0	d	3	1971		21.7	8.3								53.3	17.5			11.8	7.8				0.06	0.0236220472440945																																										11	11							
3701080001099	Muesli Tradition		0	b	3	1573		8.56	0.87								58.76	7.49				11				0.13	0.0511811023622047																																										0	0							
3701080001105	Muesli sport		0	a	3	1414		5.1	0.7								58.7	4.1			9.8	10.6				0.08	0.031496062992126																																										-6	-6							
3760014422904	Muesli au lait	https://static.openfoodfacts.org/images/products/376/001/442/2904/front.3.400.jpg	0		4	1607		3.8	0								75.2	0				12.2																																																							
3760014422911	Muesli aux Raisins		0	c	3	1502		3.1	0.5								74.9	29.1				11.5				0.2	0.078740157480315																																					15					5	5							
3760014422935	Muesli au Chocolat		0	d	4	1724		9.2	4								67.6	23.5			0	12.1				0	0																																					4					13	13							
3760020503802	Muesli graines gourmandes	https://static.openfoodfacts.org/images/products/376/002/050/3802/front.7.400.jpg	0	a	3	1590		10.7	1.5								48.8	9.5			18.4	12.9				0.03	0.0118110236220472																						0.36	0.0075	0.14																		-3	-3							
3760020503819	Muesli superfruits sans sucres ajoutés	https://static.openfoodfacts.org/images/products/376/002/050/3819/front.9.400.jpg	0	a	3	1498		5.1	0.7								63.9	11.9			10.9	8.7				0.150114	0.0591							0.0156															0.26	0.0031	0.09																		-4	-4							
3760020503833	Muesli chocolat noir et graines de lin	https://static.openfoodfacts.org/images/products/376/002/050/3833/front.17.400.jpg	2	c	4	1812		16.3	4.8								55.6	9.8			10	11				0.2	0.078740157480315																						0.33	0.0032	0.11																		6	6							
3760020509989	Muesli au chocolat		1	a	4	1573		8	2.3								58.9	8.2			9	12				0.1	0.0393700787401575																																										-3	-3							
3760081800339	Smart Muesli Fruits Rouges		4	a	4	1356		8.7	1.27								35	3.3			27	26.9				0.859999999999999	0.338582677165354																																										-2	-2							
3760091724472	Muesli Croustillant Chocolat Quinoa		1	c	3	1909		15.5	5.9								67.9	21.9			4.9	8.4				0.03	0.0118110236220472																																										9	9							
3760092215306	Muesli Crousti Cacao		1	c	4	1891		16	3								65	19			7	9				0.5	0.196850393700787																																										8	8							
3760092215313	Muesli 35% de fruits et graines Classiques 750g		0	a	3	1628		13.7	2.2								60.1	10			10.1	11				0	0																																					23.7					-2	-2							
3760092215320	Muesli amande raisin		0		3																																																																								
3760092217126	Multiflakes	https://static.openfoodfacts.org/images/products/376/009/221/7126/front.5.400.jpg	0	a		1586		1.5	0.3								83	0			14	6.8				0.7	0.275590551181102																																										-2	-2							
3760092219007	Muesli cacao vrac	https://static.openfoodfacts.org/images/products/376/009/221/9007/front.3.400.jpg	0	c		1895		16	3								65	19			7	9				0.5	0.196850393700787																																										8	8							
3760092219014	Muesli 6 fruits	https://static.openfoodfacts.org/images/products/376/009/221/9014/front.7.400.jpg	0		3	1560		6.8									66.6					10.2																																																							
3760094310092	Mon granola bio		0	c	3	1950		27	5.3								41	10.3			8	10.6				0	0	0																																									7	7							
3760103001607	Muesli au Lait et aux Fruits		0			1481		4.2	0.7								62	26				13				0.12	0.047244094488189																																																		
3760103003434	Muesli au Lait - Framboise - Fraise - Figue	https://static.openfoodfacts.org/images/products/376/010/300/3434/front.14.400.jpg	0	b	3	1565		6	0								61.5	0				12.9				0.72	0.283464566929134																																					15					2	2							
3760151012914	Crunchy pépites caramel	https://static.openfoodfacts.org/images/products/376/015/101/2914/front.3.400.jpg	4	a	4	1310		8.5	1.1								33	1.8		1.8	28.2	13				0.1	0.0393700787401575																																										-6	-6							
3760151013805	Crunchy pépites aux éclats de chocolat	https://static.openfoodfacts.org/images/products/376/015/101/3805/front.9.400.jpg	5	a	4	1322		10	3								39	1.6		6.3	25	10				0.1	0.0393700787401575	0																																									-5	-5							
3760173810093	Muesli aux fruits	https://static.openfoodfacts.org/images/products/376/017/381/0093/front.3.400.jpg	0		3																																																																								
3760182020063	Granola Sans Gluten		0	b	3	1741		13.2	2.06								63.1	14.4			5.8	14.3				0.011	0.00433070866141732																																										0	0							
3770001404356	Grrraw'Déj 		0	c	3	1707		14	1.5								56	23			9.7	9.7				0.06	0.0236220472440945																																										6	6							
3770006187001	Granola Forest pomme & figues		0	d	3	1793		21.1	13.1								46.8	13.5			11.5	13				0.1	0.0393700787401575																																										12	12							
3770006187117	Granola Nutty by Nature - Cajou, Coco & Noisettes		0	c	3	1351		10.8	5.8								48.6	8			8	8.1				0.3	0.118110236220472																																										6	6							
3770006187131	Granola Power Trip : Cranberries & Mûres Blanches		0	d		1732		18	13								50	19			10	13				0.1	0.0393700787401575																																					15.1					14	14							
3770008039100	Krunola cacao cru banane		0	c	3	1502		9.7	2								58.1	23.2				7.5				0.06	0.0236220472440945																																										6	6							
3770010805199	Mulesli Bio Fruits Rouges Amandes		1	d	3	1745		12.9	1.5								63.1	24.3				8.6				0.19	0.0748031496062992																																					8					11	11							
3770010805205	Mulesli Bio Abricot Noix		1	c	3	1720		13.2	1.6								60.4	21.9				9				0.18	0.0708661417322835																																					18					5	5							
3770010805229	Mulesli Bio Coco Cacao		1	d	3	1966		23	12.7								50.9	14.6				9.8				0.18	0.0708661417322835																																					20					18	18							
4000445214969	Kernige mischung müesli		0	c		1707		13	1.7								56	9.3				13				0.02	0.0078740157480315																																										3	3							
4000521002428	Vitalis Knusper Müsli Schoko feinherb		1	d	4	1960		19	7.7								61	22			7.2	9.1				0.23	0.0905511811023622																							0.003	0.0904																		12	12							
4000521004569	Vitalis Knusper Plus Double Chocolate	https://static.openfoodfacts.org/images/products/400/052/100/4569/front.14.400.jpg	1	d	4	2003		21	8.4								61	25			6.6	9.3				0.58	0.228346456692913								0.00037															0.0025	0.077																		15	15							
4000521004620	Vitalis Weniger süß Schoko Müsli	https://static.openfoodfacts.org/images/products/400/052/100/4620/front.11.400.jpg	1	c	4	1702		12	3.9								59	14			8.9	12				0.18	0.0708661417322835								0.00045															0.0037	0.109																		6	6							
4000521004644	Vitalis Weniger süß Knusper Früchte	https://static.openfoodfacts.org/images/products/400/052/100/4644/front.9.400.jpg	0	c	4	1814		15	4.9								59	17			13	9.9				0.84	0.330708661417323								0.00047															0.0033	0.0979																		10	10							
4000521008871	Vitalis SchokoDuomüsli mit Vollmilch- und weißer Schokolade		1	d	4	1816		15	6.4								62	24			7	9.4				0.14	0.0551181102362205																							0.0027	0.0825																		11	11							
4000521010423	Vitalis Weniger süß Knusper Himbeere	https://static.openfoodfacts.org/images/products/400/052/101/0423/front.9.400.jpg	0	d	4	1822		15	5.1								57	14			14	11				0.859999999999999	0.338582677165354								0.00049															0.0033	0.101																		11	11							
4000521012861	Vitalis Knusper Schoko+Keks	https://static.openfoodfacts.org/images/products/400/052/101/2861/front.9.400.jpg	1	d	4	1880		15	6.5								65	26			7.1	8.7				0.42	0.165354330708661								0.00022																																		12	12							
4000521013813	Vitalis Knusper Multikorn Schoko	https://static.openfoodfacts.org/images/products/400/052/101/3813/front.5.400.jpg	0	c	4	1748		12	4.4								62	15			13	8.8				0.82	0.322834645669291								0.00021															0.0021	0.0656																		10	10							
4000521661106	Vitalis Schoko Müsli klassisch	https://static.openfoodfacts.org/images/products/400/052/166/1106/front.9.400.jpg	1	c	4	1744		12	4.8								62	23			8	10				0.22	0.0866141732283465								0.00037															0.0031	0.0903																		9	9							
4000521661205	Knusper Müsli klassisch		0	c		1858		15	1.9								63	24			7.3	10				0.72	0.283464566929134																																										9	9							
4000521661304	Vitalis Müsli, Knusper Honeys 0,6 KG Pro Packung		0	d		1851		14	3.3								68	28			6.2	8.1				0.5	0.196850393700787																							0.0025	0.0741																		11	11							
4000521661403	Vitalis Knusper Schoko	https://static.openfoodfacts.org/images/products/400/052/166/1403/front.8.400.jpg	1	d	4	1843		14	5.1								67	24			6.3	8.6				0.89	0.350393700787402																							0.0027	0.0823																		13	13							
4000521661700	Vitalis Knusper Müsli Flakes + Mandeln		0	d	4	1854		13	1.7								72	24			4.7	7.5				1	0.393700787401575																							0.0022	0.0641																		11	11							
4000521661908	Vitalis Knusper Schoko-Banane	https://static.openfoodfacts.org/images/products/400/052/166/1908/front.9.400.jpg	1	c	4	1903		15	5.9								66	24			6.3	9.4				0.15	0.0590551181102362																							0.0026	0.0768																		10	10							
4000521663605	Vitalis Schoko Müsli feinherb	https://static.openfoodfacts.org/images/products/400/052/166/3605/front.11.400.jpg	1	c	4	1804		16	6.9								57	15			9.3	10				0.09	0.0354330708661417								0.00036															0.0031	0.102																		9	9							
4000540001334	Kölln Früchte Müsli ohne Zuckerzusatz	https://static.openfoodfacts.org/images/products/400/054/000/1334/front.3.400.jpg	0	b	4	1536		6	2.8								64.1	21.9			7.8	9.5				0.07	0.0275590551181102								0.00029														0.281	0.0031	0.116	0.002																	0	0							
4000540001341	Müsli Früchte		0	b	4	1536		6	2.8								64	22			7.8	9.5				0.07	0.0275590551181102								0.00029														0.281	0.0031	0.116	0.002																	0	0							
4000540003222	Knusper Schoko & Keks	https://static.openfoodfacts.org/images/products/400/054/000/3222/front.12.400.jpg	2	d	4	1921		16.9	7.6								63.9	21.2			4.7	10.1				0.48	0.188976377952756					0.0019			0.00021														0.286	0.0028	0.1	0.0022																	14	14							
4000540003246	Knusper Schoko & Keks Kakao	https://static.openfoodfacts.org/images/products/400/054/000/3246/front.15.400.jpg	0	d	4	1886		16.6	6.8								62.8	22.5			7	8.7				0.44	0.173228346456693					0.0023			0.00017														0.272	0.0036	0.104	0.0019																	11	11							
4000540003420	Knusper Schoko Feinherb	https://static.openfoodfacts.org/images/products/400/054/000/3420/front.14.400.jpg	0	c	4	1722		10.2	4								64.1	20.3			9.5	10.5				0.47	0.18503937007874								0.00026														0.287	0.0043	0.125	0.0023																	9	9							
4000540003468	Müsli Knusper Klassik		0	c	4	1855		14	5.5								64	18			6.9	8.4				0.42	0.165354330708661					0.0025			0.0003														0.27	0.0025	0.1	0.0021																	9	9							
4000540003864	Schoko 30% weniger Zucker	https://static.openfoodfacts.org/images/products/400/054/000/3864/front.9.400.jpg	0	b	4	1672		11.3	4.5								57.7	13.1			10.5	11.1				0.22	0.0866141732283465								0.00026														0.372	0.005	0.146	0.0026																	0	0							
4000540003871	Schoko 30% weniger Zucker	https://static.openfoodfacts.org/images/products/400/054/000/3871/front.8.400.jpg	0	b	4	1672		11.3	4.5								57.7	13.1			10.5	11.1				0.22	0.0866141732283465								0.00026														0.372	0.005	0.146	0.0026																	0	0							
4000540004632	Mühlenklassiker mit feinen roten Beeren	https://static.openfoodfacts.org/images/products/400/054/000/4632/front.6.400.jpg	0	a	3	1583		8.8	1.1								57.4	10.2			9.9	11.9				0.06	0.0236220472440945																																										-3	-3							
4000540004663	Muesli Classique aux fruits exotiques - Papayes, figues, ananas & mangues	https://static.openfoodfacts.org/images/products/400/054/000/4663/front.5.400.jpg	1	c	4	1589		9.4	4.5								60.1	19.1			9.2	8.6				0.07	0.0275590551181102																																										7	7							
4000540011364	Kölln Müsli Nuss & Krokant		0	a	4	1699		13	1.8								57	7.7			8.4	12				0.1	0.0393700787401575								0.00043														0.397	0.0032	0.144	0.0029																	-3	-3							
4000540013573	Knusper Schoko Krokant		0	c	4	1891		16.5	6.1								63.2	21.5			6.6	9				0.2	0.078740157480315					0.003			0.00021														0.279	0.0029	0.113	0.0021																	10	10							
4000540013627	Knusper Apfel-Mohn		0	d	4	1841		15	5.1								63	23			7.5	8.9				0.48	0.188976377952756					0.0022			0.00035														0.278	0.0031	0.112	0.0021																	12	12							
4000540023282	Schoko Kirsch	https://static.openfoodfacts.org/images/products/400/054/002/3282/front.16.400.jpg	0		4	1594		7.8	3								63.8	16.4			9.1	8.7													0.00032														0.323	0.0033	0.11	0.0025																									
4000540023589	Knusper Schoko Krokant	https://static.openfoodfacts.org/images/products/400/054/002/3589/front.9.400.jpg	0	d	4	1891		16.5	6.1								63.2	21.5			6.6	9				0.24	0.094488188976378					0.003			0.00021														0.279	0.0029	0.113	0.0021																	11	11							
4000540031683	kölln müsli karibik		0		4																																																																								
4000540031881	Schoko	https://static.openfoodfacts.org/images/products/400/054/003/1881/front.9.400.jpg	0	c	4	1705		11	4.7								61	22			9.1	11				0.25	0.0984251968503937								0.00024														0.322	0.0046	0.127	0.0023																	9	9							
4005009101020	Crunchy Müsli Amaranth		0	d	3	1802		13	6.2								65	23			7.1	9.6				0.13	0.0511811023622047																																										11	11							
4005009101044	Guten Morgen Müsli	https://static.openfoodfacts.org/images/products/400/500/910/1044/front.9.400.jpg	0	a	3	1503		7	1.1								56	5.9			11	12				0.03	0.0118110236220472																																										-4	-4							
4005047166142	Muesli Croustillant Maya l'Abeille Chocolat et Miel		0	c	4	1674		10.1	4.2								62.4	15.8			7.9	10.9				0.18	0.0708661417322834																																										6	6							
4005967513774	Muesli Croquant à l'Épeautre avec du Miel		0	a	3	1527		4.5	0.7								65.9	26.9			7.9	10.4				0.2	0.078740157480315																																										-1	-1							
4005967818077	Bio Früchte Müsli		0	a	3	1448		5.3	0.7								59.5	22.9			10.5	9.2				0.03	0.0118110236220472																																										-1	-1							
4006040004707	Original Müsli		0	a		1697		15	1.5								49	13			10	13				0.1	0.0393700787401575																																										-2	-2							
4006040168379	Mond & Sterne Müsli	https://static.openfoodfacts.org/images/products/400/604/016/8379/front.8.400.jpg	0	b	4	1628		8.4	3.5								62	9.4			8.7	12				0.3	0.118110236220472																																										0	0							
4006040180111	Original Müsli		0	a	3	1697		15	1.5								49	13			10	13				0.03	0.0118110236220472																																										-2	-2							
4008081215807	Vollfrucht Hochwert Müesli	https://static.openfoodfacts.org/images/products/400/808/121/5807/front.6.400.jpg	0																																																																										
4008391040052	Energy-Müsli		0	a	3	1620		9	2								59	12			10	12				0.1	0.0393700787401575																																										-3	-3							
4008391041479	Müsli 479 Knackige Mischung		0	a	3	2050		28	4								38	3			11	16				0	0																																										-1	-1							
4008391041615	Müsli 615 Natural-Body-Power	https://static.openfoodfacts.org/images/products/400/839/104/1615/front.3.400.jpg	0	a	3	1644		13	2								52	20			10	12				0	0																																										-1	-1							
4008391042452	Gebackenes Müsli		0	c	4	1873		14	5								63	16			10	12				0	0																																										7	7							
